%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
27832000000,0,27461.0,-29.7751127171,-7.08051695904,-48.4200097503,-66.6294546703,-36.4313865712,-22.694595758,18.2094449201
27833000000,0,27462.0,-29.7864843341,-7.15422720774,-48.3300097316,-78.0608409255,-34.3117243261,-22.6322571264,29.7308311939
27834000000,0,27463.0,-29.7975619706,-7.18606109802,-48.2400097128,-50.8318424025,-39.0121456472,-22.6115008726,2.59183268966
27835000000,0,27464.0,-29.8083455172,-7.25989899281,-48.1500096941,-78.1133647657,-34.1248641971,-22.5484465244,29.9633550716
27836000000,0,27465.0,-29.8188348674,-7.29228044862,-48.0600096754,-51.485662588,-38.718357095,-22.5265544188,3.42565291264
27837000000,0,27466.0,-29.8290299178,-7.36801107763,-47.9700096567,-80.0280769112,-33.6066779655,-22.4610188401,32.0580672545
27838000000,0,27467.0,-29.8389305677,-7.39873872108,-47.8800096379,-49.9893735604,-38.7973617229,-22.4401918466,2.10936392247
27839000000,0,27468.0,-29.8485367194,-7.47500667063,-47.7900096192,-80.5433444828,-33.332634186,-22.3735300487,32.7533348635
27840000000,0,27469.0,-29.857848278,-7.50642398402,-47.7000096005,-50.2510822673,-38.5653404459,-22.351424294,2.55107266684
27841000000,0,27470.0,-29.8668651518,-7.5833603283,-47.6100095818,-81.1976466216,-33.0298973907,-22.2835048235,33.5876370398
27842000000,0,27471.0,-29.8755872517,-7.613972797,-47.520009563,-49.0289513097,-38.5904788589,-22.2616144547,1.50894174663
27843000000,0,27472.0,-29.8840144916,-7.69173725607,-47.4300095443,-81.9905668032,-32.7008686694,-22.1922772355,34.5605572588
27844000000,0,27473.0,-29.8921467883,-7.72116689349,-47.3400095256,-47.9461034807,-38.5898683765,-22.1709798948,0.606093955118
27848000000,0,27474.0,-29.8999840616,-7.79960348398,-47.2500095069,-82.605836566,-32.4016780419,-22.1003805776,35.3558270591
27848000000,0,27475.0,-29.9075262342,-7.83043157204,-47.1600094881,-48.6598931953,-38.2700120601,-22.0770946621,1.49988370719
27848000000,0,27476.0,-29.9147732315,-7.90975046195,-47.0700094694,-83.4546800662,-32.0556802698,-22.0050227695,36.3846705968
27848000000,0,27477.0,-29.9217249821,-7.94013612465,-46.9800094507,-47.5165785923,-38.2714530942,-21.9815888574,0.536569141615
27849000000,0,27478.0,-29.9283814173,-8.03050188696,-46.890009432,-94.5290081111,-29.9044296865,-21.8978795304,47.6389986791
27850000000,0,27479.0,-29.9347424715,-8.05903799787,-46.8000094133,-46.8183732983,-38.1770938808,-21.8757044737,0.0183638850162
27851000000,0,27480.0,-29.9408080819,-8.15302528626,-46.7100093945,-98.222704096,-29.0361873174,-21.7877827957,51.5126947015
27852000000,0,27481.0,-29.9465781886,-8.17227577541,-46.6200093758,-36.0338544597,-39.8509512369,-21.7743024132,-10.5861549161
27853000000,0,27482.0,-29.9520527347,-8.26244186481,-46.5300093571,-94.013724751,-29.5680344171,-21.6896108699,47.483715394
27854000000,0,27483.0,-29.9572316661,-8.27430877717,-46.4400093384,-29.5719128392,-40.7878693256,-21.6829228889,-16.8680964992
27855000000,0,27484.0,-29.9621149317,-8.35855481442,-46.3500093196,-88.0718259449,-30.4234883902,-21.6035601172,41.7218166253
27856000000,0,27485.0,-29.9667024833,-8.40222536912,-46.2600093009,-61.0223401656,-35.0605926286,-21.5644771142,14.7623308647
27857000000,0,27486.0,-29.9709942757,-8.48456186045,-46.1700092822,-86.1335386978,-30.5259409743,-21.4864324152,39.9635294156
27858000000,0,27487.0,-29.9749902664,-8.51104192311,-46.0800092635,-41.6892639005,-38.2279785858,-21.4639483433,-4.39074536297
27859000000,0,27488.0,-29.9786904161,-8.59060742372,-45.9900092447,-83.3396334801,-30.8105013079,-21.3880829924,37.3496242353
27860000000,0,27489.0,-29.9820946883,-8.61574480246,-45.900009226,-40.0661150463,-38.3095141105,-21.3663498858,-5.83389417969
27861000000,0,27490.0,-29.9852030492,-8.69586952603,-45.8100092073,-83.9274853181,-30.5041356005,-21.2893335232,38.1174761108
27862000000,0,27491.0,-29.9880154684,-8.7199279077,-45.7200091886,-39.3658792639,-38.2288122832,-21.2680875607,-6.3541299247
27863000000,0,27492.0,-29.9905319179,-8.7996988348,-45.6300091698,-83.5945153081,-30.358918228,-21.1908330831,37.9645061383
27864000000,0,27493.0,-29.9927523729,-8.82181936794,-45.5400091511,-37.8030169179,-38.3006005841,-21.170933005,-7.73699223323
27865000000,0,27494.0,-29.9946768117,-8.90140313429,-45.4500091324,-83.3782762046,-30.1949698877,-21.0932736774,37.9282670722
27866000000,0,27495.0,-29.996305215,-8.9225421199,-45.3600091137,-37.2670558622,-38.1931340381,-21.0737630951,-8.09295325147
27867000000,0,27496.0,-29.997637567,-9.00242264293,-45.2700090949,-83.6379576767,-29.9470862286,-20.995214924,38.3679485817
27868000000,0,27497.0,-29.9986738543,-9.02329154462,-45.1800090762,-37.1525333217,-38.0099992345,-20.9753823097,-8.0274757545
27869000000,0,27498.0,-29.9994140669,-9.10364793228,-45.0900090575,-84.0721854433,-29.6663124304,-20.8957661346,38.9821763858
27870000000,0,27499.0,-29.9998581974,-9.13714115422,-45.0000090388,-51.083301949,-35.3505680705,-20.8627170431,6.08329291019
27871000000,0,27500.0,-30.0000062413,-9.20005180758,-44.91000902,-66.6739360174,-32.5042403084,-20.7999544337,21.7639269973
27872000000,0,27501.0,-29.9998581973,-9.24596604295,-44.8200090013,-61.6707806803,-33.2813536728,-20.7538921544,16.850771679
27873000000,0,27502.0,-29.9994140669,-9.31096816855,-44.7300089826,-68.6500665341,-31.9333055457,-20.6884458983,23.9200575515
27874000000,0,27503.0,-29.9986738543,-9.35581588816,-44.6400089639,-61.1536733201,-33.1463988113,-20.6428579661,16.5136643563
27875000000,0,27504.0,-29.9976375669,-9.42031007847,-44.5500089452,-68.0226650432,-31.8174536431,-20.5773274885,23.4726560981
27876000000,0,27505.0,-29.996305215,-9.4645952527,-44.4600089264,-61.4634250661,-32.8669311956,-20.5317099623,17.0034161396
27877000000,0,27506.0,-29.9946768116,-9.52937655656,-44.3700089077,-68.2518897424,-31.5505061008,-20.4653002551,23.8818808347
27878000000,0,27507.0,-29.9927523729,-9.57317610771,-44.280008889,-61.2578694427,-32.6756813049,-20.4195762652,16.9778605537
27879000000,0,27508.0,-29.9905319178,-9.63814346677,-44.1900088703,-68.3959589003,-31.2968771345,-20.3523884511,24.2059500301
27880000000,0,27509.0,-29.9880154683,-9.6812867925,-44.1000088515,-60.4712453515,-32.5846009957,-20.3067286758,16.3712365
27881000000,0,27510.0,-29.9852030492,-9.74630563937,-44.0100088328,-68.4103286334,-31.064874024,-20.2388974098,24.4003198005
27882000000,0,27511.0,-29.9820946882,-9.78872032122,-43.9200088141,-59.6118620825,-32.5053351639,-20.193374367,15.6918532684
27883000000,0,27512.0,-29.9786904161,-9.85371152949,-43.8300087954,-68.345157156,-30.8460073741,-20.1249788866,24.5151483606
27884000000,0,27513.0,-29.9749902664,-9.89538836311,-43.7400087766,-58.7392750096,-32.4276440123,-20.0796019032,14.999266233
27885000000,0,27514.0,-29.9709942756,-9.96842830499,-43.6500087579,-76.4213050905,-29.1913872188,-20.0025659706,32.7712963326
27886000000,0,27515.0,-29.9667024832,-10.0250957607,-43.5600087392,-74.4498349732,-29.4133716938,-19.9416067225,30.8898262341
27887000000,0,27516.0,-29.9621149316,-10.131885328,-43.4700087205,-110.144487914,-22.9733831316,-19.8302296036,66.6744791934
27888000000,0,27517.0,-29.957231666,-10.1576966381,-43.3800087017,-42.7620337501,-34.6645574243,-19.7995350279,-0.617974951668
27889000000,0,27518.0,-29.9520527346,-10.2502754804,-43.290008683,-95.7331648906,-25.2330254488,-19.7017772542,52.4431562076
27890000000,0,27519.0,-29.9465781885,-10.2527891865,-43.2000086643,-18.3209897285,-38.7143459245,-19.693789002,-24.8790189358
27891000000,0,27520.0,-29.9408080818,-10.3362409757,-43.1100086456,-86.5681679996,-26.6315392266,-19.6045671061,43.458159354
27892000000,0,27521.0,-29.9347424714,-10.3557636404,-43.0200086268,-36.1680565537,-35.3676483586,-19.578978831,-6.85195207313
27893000000,0,27522.0,-29.9283814172,-10.4398026096,-42.9300086081,-87.1927505924,-26.2886753677,-19.4885788076,44.2627419843
27894000000,0,27523.0,-29.9217249819,-10.4697831641,-42.8400085894,-46.8809945782,-33.244751041,-19.4519418178,4.04098598884
27895000000,0,27524.0,-29.9147732313,-10.5329799861,-42.7500085707,-66.4337182954,-29.6940173916,-19.3817932453,23.6837097248
27896000000,0,27525.0,-29.907526234,-10.5731092965,-42.6600085519,-56.6714635463,-31.2994567131,-19.3344169375,14.0114549944
27897000000,0,27526.0,-29.8999840615,-10.6370236559,-42.5700085332,-67.1154215362,-29.336219441,-19.2629604056,24.545413003
27898000000,0,27527.0,-29.8921467881,-10.6750517096,-42.4800085145,-54.0637833413,-31.5184015163,-19.2170950785,11.5837748268
27899000000,0,27528.0,-29.8840144914,-10.7380344004,-42.3900084958,-66.084482562,-29.2805671495,-19.145980091,23.6944740662
27900000000,0,27529.0,-29.8755872515,-10.7750233088,-42.3000084771,-52.8286967888,-31.4991636561,-19.1005639427,10.5286883117
27901000000,0,27530.0,-29.8668651516,-10.8378849056,-42.2100084583,-65.9189658996,-29.0738361148,-19.0289802461,23.7089574413
27902000000,0,27531.0,-29.8578482778,-10.8742230317,-42.1200084396,-52.0425344824,-31.4008624226,-18.9836252462,9.92252604284
27903000000,0,27532.0,-29.8485367191,-10.9369526202,-42.0300084209,-65.7530650272,-28.8664804598,-18.911584099,23.7230566064
27907000000,0,27533.0,-29.8389305675,-10.9610752875,-41.9400084022,-39.7692208585,-33.3269400016,-18.87785528,-2.17078754365
27907000000,0,27534.0,-29.8290299176,-11.0477118632,-41.8500083834,-89.5531925746,-24.4538024257,-18.7813180544,47.7031841912
27909000000,0,27535.0,-29.8188348672,-11.0621120873,-41.7600083647,-30.5630152827,-34.690893678,-18.7567227798,-11.196993082
27909000000,0,27536.0,-29.8083455169,-11.1447731259,-41.670008346,-85.6809956578,-24.8927073055,-18.663572391,44.0109873118
27909000000,0,27537.0,-29.7975619704,-11.1576574897,-41.5800083273,-28.9706123084,-34.7335180905,-18.6399044806,-12.6093960189
27909000000,0,27538.0,-29.7864843339,-11.238656077,-41.4900083085,-84.0009224592,-24.9525078268,-18.5478282568,42.5109141507
27910000000,0,27539.0,-29.7751127168,-11.2509536959,-41.4000082898,-28.1983455908,-34.6348742106,-18.5241590209,-13.2016626991
27911000000,0,27540.0,-29.7634472314,-11.307920164,-41.3100082711,-60.060200169,-28.9384393912,-18.4555270674,18.7501918979
27912000000,0,27541.0,-29.7514879928,-11.3430896742,-41.2200082524,-50.3299592357,-30.5387233208,-18.4083983186,9.10995098338
27913000000,0,27542.0,-29.739235119,-11.4046638145,-41.1300082336,-64.4376609938,-27.9319049938,-18.3345713045,23.3076527601
27914000000,0,27543.0,-29.726688731,-11.4297710233,-41.0400082149,-40.0269059698,-32.1109587144,-18.2969177077,-1.01310224516
27915000000,0,27544.0,-29.7138489526,-11.5153834044,-40.9500081962,-88.3614090822,-23.4874588917,-18.1984655481,47.411400886
27916000000,0,27545.0,-29.7007159104,-11.5306781185,-40.8600081775,-30.5709911563,-33.508463735,-18.1700377919,-10.2890170212
